listing_id,market,country,archetype,property_type,bedrooms,capacity,base_price,is_superhost,review_score,num_reviews,instant_book,wifi,air_conditioning,pool,parking,kitchen,lat,lon,host_since
1238170702351714500,Ward 54,ZA,entire_home,Entire home,6,12,9063.0,False,4.4,5,False,True,True,True,True,True,-33.9586549,18.3814485,2016-02-03
1238325867896991207,Ward 54,ZA,entire_home,Entire rental unit,2,6,1502.0,False,4.0,4,True,False,False,False,True,True,-33.9557215,18.3829177,2024-09-04
1238347855963482067,Ward 54,ZA,entire_home,Entire rental unit,1,2,2355.0,True,5.0,13,False,True,False,True,True,True,-33.95334069395887,18.38724648465576,2016-04-23
1238693878442662700,Ward 115,ZA,entire_home,Entire condo,1,2,2789.0,True,4.75,8,False,True,True,True,True,True,-33.9176714,18.4215188,2019-05-04
1238768405116160759,Ward 115,ZA,entire_home,Entire rental unit,3,6,2510.0,True,4.97,34,False,True,False,True,True,True,-33.9288325,18.4210105,2024-04-29
1238809191168315242,Ward 54,ZA,entire_home,Entire rental unit,1,3,1059.0,False,4.7,23,True,True,False,False,True,True,-33.9134,18.39016,2014-11-06
1238884425537215284,Ward 115,ZA,entire_home,Entire rental unit,1,2,1458.0,True,4.84,31,False,True,True,False,True,True,-33.916344,18.42021,2022-07-22
1239229865667950549,Ward 61,ZA,entire_home,Entire home,3,6,3229.0,True,4.98,43,False,True,True,True,True,True,-34.1937583,18.3740099,2016-10-29
1239800095529044475,Ward 71,ZA,private_room,Private room in home,1,2,900.0,False,4.67,3,False,True,False,False,True,False,-34.05084436079309,18.441513665020462,2017-09-19
1240753309299667078,Ward 54,ZA,entire_home,Entire rental unit,1,2,1539.0,False,4.89,0,False,True,False,True,True,True,-33.92435,18.38412,2015-03-19
1241330525708676335,Ward 83,ZA,entire_home,Entire rental unit,2,4,1700.0,False,4.86,7,False,True,False,False,True,True,-34.1171955,18.826765,2015-06-03
1241421651145565458,Ward 58,ZA,entire_home,Entire rental unit,3,6,1361.0,False,4.89,0,False,True,False,False,True,True,-33.9859502,18.4840083,2019-10-27
1241735253956085178,Ward 115,ZA,entire_home,Entire rental unit,1,2,666.0,False,4.0,9,False,True,True,True,True,True,-33.91917317021796,18.42564501796876,2019-04-14
1241743424175289116,Ward 115,ZA,entire_home,Entire rental unit,1,2,1231.0,False,4.36,11,False,True,True,False,True,True,-33.9204019,18.42431,2016-02-03
1241745737228485028,Ward 107,ZA,entire_home,Entire rental unit,2,4,2860.0,False,4.89,0,False,True,False,True,True,True,-33.8221854,18.4778088,2022-10-03
1241882151485066951,Ward 115,ZA,entire_home,Entire rental unit,1,2,1029.0,False,4.75,12,False,True,False,False,True,True,-33.92501,18.42295,2024-09-09
1242819235339113998,Ward 111,ZA,private_room,Private room in home,1,2,1000.0,False,4.89,0,True,True,False,True,True,False,-33.8578227,18.7206674,2021-11-08
1242860719632002645,Ward 57,ZA,private_room,Private room in home,1,2,586.0,True,5.0,3,False,True,False,False,True,True,-33.93646,18.467,2016-07-07
1243339683821363971,Ward 77,ZA,entire_home,Entire rental unit,1,3,1150.0,False,5.0,4,False,True,True,False,False,True,-33.93675,18.40134,2015-04-21
1243420987619642322,Ward 54,ZA,entire_home,Entire rental unit,1,4,2495.0,True,5.0,1,False,True,False,False,True,True,-33.95976343293483,18.37618712335825,2015-06-16
1244053178125645519,Ward 113,ZA,entire_home,Entire home,3,6,2250.0,True,4.6,5,True,True,False,False,True,True,-33.82001,18.49658,2020-01-23
1244114170610412993,Ward 15,ZA,private_room,Private room in home,1,4,618.0,True,4.82,17,False,True,False,True,True,True,-34.05971,18.85158,2019-09-16
1244651032284813164,Ward 21,ZA,entire_home,Entire condo,1,2,1019.0,False,4.67,6,False,True,False,False,True,True,-33.86042306950635,18.65226823836565,2016-06-01
1244878265524012485,Ward 115,ZA,entire_home,Entire rental unit,1,2,1205.0,False,5.0,1,False,True,False,True,True,True,-33.92804839027928,18.41984539154559,2016-06-01
1245310064294589132,Ward 77,ZA,entire_home,Entire home,4,5,11250.0,False,5.0,1,False,True,True,True,True,True,-33.93048,18.40607,2014-10-26
1245445454465842076,Ward 54,ZA,entire_home,Entire rental unit,2,4,1502.0,False,5.0,7,False,True,True,True,True,True,-33.91174,18.3963,2015-11-23
1245654000178020697,Ward 57,ZA,entire_home,Entire rental unit,1,2,858.0,True,4.9,10,False,True,False,False,True,True,-33.94318304028303,18.469841144979,2015-08-14
1246491931859523281,Ward 58,ZA,entire_home,Entire home,3,6,4990.0,False,4.89,0,False,True,True,True,True,True,-33.96041,18.48848,2013-08-02
1247070072814281704,Ward 115,ZA,entire_home,Entire rental unit,1,2,1244.0,True,4.86,28,False,True,True,True,True,True,-33.91722,18.42244,2016-02-08
1247592727525930448,Ward 15,ZA,entire_home,Entire rental unit,2,4,1502.0,False,4.0,1,True,True,True,True,True,True,-34.08528,18.82392,2021-12-29
1247597294016632329,Ward 115,ZA,entire_home,Entire home,3,6,3778.0,True,4.89,9,False,True,True,False,True,True,-33.9091464,18.4056282,2014-08-27
1247633125720175166,Ward 26,ZA,entire_home,Entire home,3,6,1800.0,False,4.67,3,False,True,False,False,True,True,-33.9114185767787,18.59649408836059,2019-03-28
1248372503104709977,Ward 115,ZA,entire_home,Entire rental unit,1,2,1363.0,True,4.78,9,False,True,False,True,True,True,-33.925923733170094,18.425575846233254,2018-09-02
1248396969254246587,Ward 115,ZA,entire_home,Entire rental unit,1,2,1438.0,True,5.0,14,False,True,True,False,True,True,-33.9189127,18.4204811,2014-08-18
1248442633666407034,Ward 115,ZA,entire_home,Entire rental unit,1,2,997.0,True,4.81,16,False,True,True,True,True,True,-33.916303279058496,18.41897122332252,2024-09-18
1249047890585816854,Ward 54,ZA,entire_home,Entire rental unit,1,2,775.0,False,3.0,1,False,True,False,False,True,True,-33.9114607815401,18.392199027294204,2024-04-09
1249123194355124834,Ward 84,ZA,private_room,Private room in home,1,1,1502.0,True,5.0,1,False,True,True,False,True,True,-34.10191385612287,18.860413582633363,2016-07-20
1249124231723439230,Ward 21,ZA,private_room,Private room in home,3,4,2440.0,False,4.0,1,False,True,False,False,True,True,-33.86809092231635,18.642011228043906,2018-10-26
1249830891798789308,Ward 83,ZA,entire_home,Entire guesthouse,1,2,808.0,False,4.0,5,False,True,False,False,True,True,-34.109145964714415,18.83103974100855,2023-05-11
1250492280451912677,Ward 23,ZA,private_room,Private room in rental unit,2,2,1502.0,False,4.89,0,False,True,False,False,True,False,-33.793545874223796,18.460172384408544,2024-09-21
1250578236089798468,Ward 23,ZA,entire_home,Entire rental unit,2,4,1869.0,False,4.25,4,False,True,True,False,True,True,-33.79059,18.4597,2022-09-07
1250719207849277558,Ward 66,ZA,private_room,Private room in home,1,1,259.0,False,4.89,0,False,True,False,True,True,False,-34.0273841,18.5062938,2017-10-15
1250787175154147806,Ward 107,ZA,entire_home,Entire rental unit,1,2,855.0,False,4.89,0,False,True,False,False,True,True,-33.82303067998226,18.484881094118872,2017-03-29
1251361962638908554,Ward 59,ZA,private_room,Private room in home,1,2,720.0,False,4.89,0,False,True,False,False,False,True,-33.97256369999999,18.4503422,2024-06-24
1251920723541156959,Ward 115,ZA,entire_home,Entire serviced apartment,1,2,2000.0,False,5.0,2,True,True,True,True,True,True,-33.92329,18.42242,2017-11-06
1252114757493910998,Ward 54,ZA,entire_home,Entire rental unit,1,2,1502.0,True,4.88,16,False,True,False,False,True,True,-33.942377812991126,18.378525339066982,2020-12-29
1252125844078149973,Ward 54,ZA,private_room,Private room in guesthouse,1,2,2576.0,False,4.89,0,True,True,True,True,True,True,-33.969570253273474,18.38002975342939,2021-05-09
1252193665189926811,Ward 115,ZA,entire_home,Entire rental unit,1,2,1135.0,False,4.88,16,True,True,False,True,True,True,-33.927087591059326,18.426371846158833,2023-03-02
1252215628417434602,Ward 115,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.92,12,True,True,True,False,False,True,-33.931178846447374,18.41610708566328,2024-07-01
1252650677477727308,Ward 115,ZA,entire_home,Entire rental unit,1,2,931.0,False,3.85,13,True,True,True,True,True,True,-33.9291457,18.4224219,2024-05-23
1252688144044961389,Ward 62,ZA,private_room,Private room in home,1,2,661.0,False,5.0,2,False,True,False,False,True,True,-34.00894678972498,18.46496669574137,2024-09-24
1253389239750461438,Ward 115,ZA,entire_home,Entire rental unit,1,2,1687.0,True,4.89,27,False,True,True,False,True,True,-33.909523,18.3947232,2014-03-31
1253442328309497768,Ward 85,ZA,private_room,Private room in rental unit,2,4,1472.0,True,4.89,0,True,True,False,False,True,True,-34.1223,18.83105,2017-04-03
1253484314133211199,Ward 54,ZA,entire_home,Entire rental unit,1,2,1235.0,True,4.85,13,False,True,False,False,True,True,-33.91276,18.39278,2023-05-08
1253671027769368874,Ward 115,ZA,entire_home,Entire condo,1,2,1036.0,True,4.89,18,False,True,True,True,True,True,-33.91789182185982,18.42064369343748,2015-05-12
1254080169464736540,Ward 54,ZA,entire_home,Entire rental unit,2,4,1873.0,False,4.71,7,True,True,False,False,True,True,-33.9242906,18.3816679,2024-09-26
1254183393050922647,Ward 15,ZA,entire_home,Entire guesthouse,2,3,1170.0,False,4.91,22,False,True,False,False,True,True,-34.065626717205625,18.836432638413832,2015-03-29
1254187631009697352,Ward 23,ZA,entire_home,Entire rental unit,2,4,2280.0,False,5.0,1,True,True,False,False,True,True,-33.80895955677968,18.471633907818067,2017-06-22
1254209840973648558,Ward 54,ZA,entire_home,Entire rental unit,1,2,1144.0,False,4.72,18,False,True,False,True,True,True,-33.9228889,18.3809965,2024-09-26
1254779909989035783,Ward 15,ZA,entire_home,Other,1,4,1013.0,False,5.0,5,False,True,False,True,True,True,-34.06634930000001,18.8300024,2024-08-30
1254914031765084707,Ward 115,ZA,entire_home,Entire rental unit,2,4,601.0,False,3.6,5,False,True,False,True,True,True,-33.928975324582396,18.420715400040734,2022-03-11
1254957546699896480,Ward 21,ZA,entire_home,Entire home,3,6,3000.0,False,5.0,1,False,True,True,True,True,True,-33.85224,18.6533,2017-12-28
1254978141479034466,Ward 55,ZA,entire_home,Entire condo,1,2,904.0,False,5.0,5,False,True,False,False,True,True,-33.89092775545528,18.512185412129902,2016-08-31
1255736350242851295,Ward 54,ZA,entire_home,Entire rental unit,1,2,1576.0,False,4.75,4,False,True,False,False,True,True,-33.91845548723239,18.389455401853795,2015-11-28
1256902998888045071,Ward 61,ZA,entire_home,Entire rental unit,1,2,1419.0,False,4.33,3,False,True,True,False,True,False,-34.19255,18.43203,2024-01-10
1256903686236412870,Ward 61,ZA,entire_home,Entire rental unit,1,2,1252.0,False,4.67,6,False,True,True,False,True,False,-34.19402309641049,18.43156795181912,2024-01-10
1256995808726999702,Ward 115,ZA,private_room,Room in boutique hotel,1,2,1427.0,False,4.68,22,True,True,True,False,False,False,-33.921861037619934,18.420203948108163,2022-12-14
1257076594126740112,Ward 115,ZA,entire_home,Entire rental unit,1,2,1898.0,True,5.0,8,False,True,True,False,False,True,-33.91753,18.4271,2024-08-26
1257326368231856719,Ward 54,ZA,private_room,Private room in rental unit,1,2,792.0,False,3.0,4,False,True,False,False,False,True,-33.9131253,18.3932298,2019-02-01
1257928115120695675,Ward 62,ZA,entire_home,Entire rental unit,2,4,1436.0,False,5.0,6,True,True,True,True,True,True,-34.01342363195938,18.44679024363657,2024-08-02
1258018246315230888,Ward 115,ZA,entire_home,Entire home,2,4,1721.0,False,4.6,5,False,True,False,False,True,True,-33.93452938970747,18.44918684979788,2023-03-12
1258503774452068756,Ward 115,ZA,entire_home,Entire rental unit,1,2,1272.0,False,4.33,3,True,True,True,True,False,True,-33.9191835,18.4217517,2024-10-02
1258505649941093495,Ward 8,ZA,private_room,Private room in home,1,2,781.0,False,4.5,2,False,True,False,False,True,True,-33.89408577984484,18.68773343842347,2020-01-07
1258545495806714082,Ward 54,ZA,entire_home,Entire rental unit,2,4,1502.0,False,5.0,1,False,True,True,True,True,True,-33.9202255549025,18.387155841413183,2015-04-10
1258576707493553338,Ward 54,ZA,entire_home,Entire rental unit,1,2,1079.0,False,3.0,1,True,True,True,False,False,True,-33.91788442684441,18.386118706786498,2021-12-28
1258773810762036610,Ward 62,ZA,entire_home,Entire home,2,4,4500.0,False,5.0,1,False,True,True,False,True,True,-33.98209,18.44109,2015-08-02
1258848160085436701,Ward 107,ZA,entire_home,Entire home,4,8,1502.0,False,4.89,0,False,True,True,True,True,True,-33.79298163128913,18.502016927372782,2015-08-31
1259180811154363524,Ward 54,ZA,entire_home,Entire rental unit,1,2,1499.0,False,4.73,11,True,True,False,False,True,True,-33.9173083,18.388356,2024-10-03
1259213878458282675,Ward 54,ZA,entire_home,Entire home,3,6,18943.0,False,4.89,0,False,True,False,False,True,True,-33.941415,18.3745181,2016-11-01
1259333224750819498,Ward 115,ZA,entire_home,Entire rental unit,1,2,859.0,True,4.89,9,True,True,False,False,True,True,-33.92606751135905,18.41597031801939,2013-07-07
1259371050877008665,Ward 58,ZA,entire_home,Entire home,2,4,3200.0,False,5.0,1,False,True,False,True,True,True,-33.980155329885235,18.47740309443788,2016-09-19
1259793145253410173,Ward 55,ZA,entire_home,Entire rental unit,1,2,1610.0,True,5.0,5,False,True,False,False,True,True,-33.8958043,18.5076684,2014-02-24
1261611964122812072,Ward 107,ZA,entire_home,Entire rental unit,2,4,1663.0,False,5.0,1,False,True,False,False,True,True,-33.82189272761691,18.48490122268845,2017-12-29
1261996111239741420,Ward 61,ZA,entire_home,Entire guest suite,1,2,693.0,False,5.0,2,False,True,False,False,True,True,-34.14212,18.33647,2018-06-08
1262076293571415992,Ward 61,ZA,entire_home,Entire rental unit,2,4,1623.0,False,4.89,0,False,True,False,False,True,True,-34.1673377,18.4255879,2021-12-22
1262126133262479689,Ward 107,ZA,entire_home,Entire home,6,12,6300.0,False,5.0,1,False,True,False,False,True,True,-33.798423197385056,18.493633241644705,2019-12-01
1262130008551215717,Ward 23,ZA,private_room,Other,1,2,759.0,False,4.89,0,True,True,False,False,False,False,-33.81522755486731,18.472993800621595,2024-10-07
1262231186328707671,Ward 54,ZA,entire_home,Entire rental unit,1,2,1502.0,True,5.0,6,False,True,True,False,False,True,-33.91948832231312,18.39214282281088,2017-11-24
1262310732992192428,Ward 77,ZA,entire_home,Entire home,5,10,25000.0,False,4.89,0,False,True,False,True,True,True,-33.94193561939169,18.39944053934385,2016-08-29
1262323177369888884,Ward 54,ZA,entire_home,Entire rental unit,4,4,18500.0,False,5.0,1,False,True,False,True,True,True,-33.93676,18.37755,2019-11-16
1262797932601636433,Ward 77,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.89,0,False,True,False,False,False,True,-33.9385,18.4159,2022-03-09
1263158111427744293,Ward 58,ZA,private_room,Private room in home,1,2,850.0,True,4.75,8,False,True,False,False,True,True,-33.95963114277217,18.488460551623323,2024-08-31
1263467106439075101,Ward 62,ZA,entire_home,Entire home,3,6,5130.0,False,5.0,3,True,True,False,True,True,True,-33.978168,18.4428365,2024-10-09
1263616989382705589,Ward 23,ZA,entire_home,Entire rental unit,2,4,2029.0,False,5.0,4,True,True,True,True,True,True,-33.801884227603054,18.461948733343483,2018-02-07
1263769216314562803,Ward 115,ZA,entire_home,Entire rental unit,1,2,1280.0,False,4.6,10,False,True,False,False,True,True,-33.92668,18.45606,2024-05-23
1263799998753534795,Ward 61,ZA,entire_home,Entire home,2,4,1749.0,True,4.64,11,False,True,False,False,True,True,-34.1385441,18.3313209,2016-03-28
1263820932118675809,Ward 58,ZA,entire_home,Entire rental unit,1,2,720.0,False,4.89,0,False,True,False,False,True,True,-33.97065675780444,18.491900129813747,2024-10-09
1263855849467102118,Ward 10,ZA,private_room,Private room in bed and breakfast,1,3,1280.0,False,4.89,0,True,True,True,False,True,True,-33.89748,18.63957,2020-02-05
1264248848162779333,Ward 84,ZA,entire_home,Entire home,4,8,4428.0,False,5.0,15,True,True,True,True,True,True,-34.11334433706045,18.88892700838295,2019-04-08
1264273792371638067,Ward 115,ZA,entire_home,Entire rental unit,1,2,972.0,False,4.89,0,True,True,True,True,True,True,-33.9190088,18.4235363,2024-09-20
1264369596204053846,Ward 54,ZA,entire_home,Entire villa,5,10,14602.0,False,5.0,2,True,True,True,True,True,True,-33.9669874805821,18.378895394237706,2024-09-27
1264427809492083833,Ward 74,ZA,entire_home,Entire home,3,6,4000.0,False,5.0,1,False,True,False,True,True,True,-34.0262567,18.3439716,2014-02-06
1264499642663396552,Ward 57,ZA,entire_home,Entire home,5,8,3150.0,False,5.0,3,True,True,False,True,True,True,-33.94715717493654,18.480320305094835,2024-08-27
1264587970846669336,Ward 113,ZA,entire_home,Entire condo,2,4,1719.0,False,4.67,3,True,True,False,True,True,True,-33.82798220284628,18.50187413424557,2015-03-31
1264977754707598893,Ward 115,ZA,entire_home,Entire rental unit,1,2,1640.0,True,5.0,3,True,True,False,False,True,True,-33.8997963,18.4086036,2017-11-02
1265069698401840318,Ward 55,ZA,entire_home,Entire rental unit,2,4,1502.0,False,4.89,0,False,True,True,False,True,True,-33.89370891887542,18.503591223472327,2023-08-30
1265258930292110257,Ward 74,ZA,entire_home,Entire home,8,12,13347.0,False,4.89,0,False,True,False,True,True,True,-34.035094,18.3460025,2017-01-01
1265793688937878071,Ward 100,ZA,entire_home,Entire home,3,6,2200.0,False,4.0,2,False,True,True,False,True,True,-34.162007931151415,18.86909907888537,2016-09-25
1265871617511161645,Ward 115,ZA,entire_home,Entire rental unit,1,2,981.0,True,4.96,26,True,True,False,True,False,True,-33.92306203889517,18.415543860072667,2013-08-12
1265926980285347125,Ward 77,ZA,private_room,Private room in home,1,2,754.0,True,4.8,5,False,True,False,False,True,True,-33.93857,18.41776,2024-09-24
1266030833849131728,Ward 115,ZA,entire_home,Entire rental unit,1,2,1058.0,False,4.65,17,False,True,False,False,True,True,-33.9182772,18.424948,2015-11-15
1266581379967226018,Ward 63,ZA,entire_home,Entire home,2,4,1000.0,False,5.0,2,False,True,False,False,True,True,-34.01962613720919,18.48558663204279,2024-10-13
1267304680348961642,Ward 59,ZA,entire_home,Entire home,3,6,5220.0,False,5.0,2,False,True,False,True,False,True,-33.982257464637186,18.455304342739673,2015-08-18
1268059896693438779,Ward 5,ZA,private_room,Private room in home,1,2,380.0,False,4.6,15,True,True,False,False,True,False,-33.880681046412384,18.548271151105816,2022-01-29
1268215805193810792,Ward 115,ZA,entire_home,Entire rental unit,1,2,798.0,False,5.0,1,False,True,False,True,True,True,-33.9241702,18.4224489,2020-10-20
1268324093867043206,Ward 74,ZA,entire_home,Entire townhouse,2,4,1566.0,True,4.8,15,False,True,False,True,True,True,-34.04296,18.35412,2013-07-04
1268569854251513760,Ward 23,ZA,entire_home,Entire home,4,7,4500.0,False,4.89,0,False,True,False,True,True,True,-33.807646798030994,18.470254875719547,2016-02-07
1268577361983526657,Ward 77,ZA,entire_home,Entire rental unit,1,2,1016.0,True,4.89,9,False,True,False,False,True,True,-33.93251240578407,18.407008056603942,2011-08-03
1268622529433392634,Ward 115,ZA,entire_home,Entire rental unit,1,2,1149.0,True,4.6,5,False,True,True,False,True,True,-33.9182604,18.4179181,2024-10-16
1268775446438627071,Ward 74,ZA,entire_home,Entire home,3,6,6000.0,False,4.89,0,False,True,True,True,True,True,-34.01251,18.3881,2013-06-24
1268979156666698485,Ward 54,ZA,entire_home,Entire rental unit,1,2,1500.0,False,4.89,0,False,True,False,True,True,True,-33.91103577416214,18.39541894321932,2016-05-08
1269283166662827546,Ward 83,ZA,private_room,Private room in home,1,2,950.0,False,4.89,0,False,True,False,False,True,True,-34.10642952575346,18.825428889938443,2024-06-11
1269388426331063322,Ward 54,ZA,entire_home,Entire rental unit,3,6,17100.0,False,4.89,0,False,True,True,True,True,True,-33.9263581,18.3785742,2023-09-26
1269411624994381137,Ward 59,ZA,entire_home,Entire home,5,11,12000.0,False,4.89,0,False,True,True,True,True,True,-33.98796,18.45392,2016-05-16
1269469437163031076,Ward 85,ZA,entire_home,Entire home,2,4,1255.0,True,4.8,10,True,True,False,True,True,True,-34.116140008627276,18.835059324747434,2017-12-14
1269510051152758522,Ward 54,ZA,entire_home,Entire rental unit,2,4,2453.0,False,4.71,7,False,True,True,True,True,True,-33.9120785,18.3980686,2016-02-03
1269588827317304768,Ward 54,ZA,entire_home,Entire rental unit,2,3,1797.0,True,4.81,16,False,True,False,False,True,True,-33.91261444419915,18.389142863452435,2016-08-19
1270223956750354666,Ward 77,ZA,entire_home,Entire rental unit,2,4,3995.0,False,5.0,1,False,True,False,True,True,True,-33.933033901199614,18.398505397622696,2014-07-18
1270369458203153067,Ward 57,ZA,private_room,Private room in home,1,2,685.0,True,5.0,11,False,True,False,True,False,True,-33.95153663248368,18.47102159235964,2016-08-26
1270743243718220177,Ward 64,ZA,entire_home,Other,1,2,1473.0,True,5.0,2,True,True,False,False,True,True,-34.09095249691136,18.47864609278706,2017-04-01
1271763398504418703,Ward 2,ZA,private_room,Private room in home,1,2,388.0,True,5.0,13,False,True,False,False,True,True,-33.892041110785,18.61947819976033,2023-05-22
1271839298703762241,Ward 71,ZA,entire_home,Entire home,4,6,1502.0,False,5.0,1,False,True,False,True,True,True,-34.0617035,18.4435951,2015-11-21
1272216081649730431,Ward 4,ZA,entire_home,Entire villa,4,8,1502.0,False,4.89,0,True,True,False,True,True,True,-33.8542,18.49016,2019-06-03
1272239436937158241,Ward 115,ZA,entire_home,Entire rental unit,1,2,1125.0,True,4.5,12,True,True,False,False,False,True,-33.9056616,18.39866,2023-09-17
1272259415019616114,Ward 53,ZA,private_room,Private room in guesthouse,1,2,1460.0,False,4.89,0,True,True,True,False,False,True,-33.92578626291507,18.512781498889957,2015-11-21
1272268946197861732,Ward 115,ZA,entire_home,Entire rental unit,1,2,1236.0,True,4.64,22,True,True,True,False,False,True,-33.920312870609486,18.424052507934555,2021-01-07
1272291981004326116,Ward 54,ZA,entire_home,Entire rental unit,1,2,934.0,False,4.2,5,True,True,True,False,True,True,-33.9129071,18.3962561,2024-10-17
1272327681237743389,Ward 54,ZA,entire_home,Entire rental unit,1,2,1265.0,False,4.12,25,True,True,True,False,True,True,-33.9129071,18.3962561,2024-10-17
1272334911286091960,Ward 85,ZA,entire_home,Entire rental unit,3,6,1875.0,False,4.33,3,False,True,False,True,True,True,-34.123877112093375,18.833592877741385,2011-10-05
1272363071709698693,Ward 115,ZA,entire_home,Entire condo,1,2,1502.0,True,4.96,24,True,True,True,True,True,True,-33.9176714,18.4215188,2014-04-24
1272701869855667772,Ward 100,ZA,entire_home,Entire home,3,6,1065.0,False,5.0,5,False,True,False,True,True,True,-34.1408345,18.9113514,2024-10-20
1273007807759597250,Ward 84,ZA,entire_home,Entire home,3,6,1502.0,False,5.0,6,False,True,False,True,True,True,-34.11602787861861,18.924206788173965,2024-10-22
1273021913306122931,Ward 115,ZA,entire_home,Entire rental unit,1,2,1410.0,False,4.5,4,True,True,True,False,False,True,-33.9197911,18.4242716,2015-02-19
1273147131320302434,Ward 115,ZA,private_room,Room in hotel,1,2,1791.0,False,4.0,5,True,True,True,False,False,True,-33.92723881052045,18.420693086688637,2022-12-14
1273257026151576857,Ward 115,ZA,private_room,Private room in rental unit,1,2,702.0,False,5.0,1,False,True,False,False,True,True,-33.909184772124654,18.39576691389084,2021-05-18
1273258244306622081,Ward 107,ZA,entire_home,Entire rental unit,2,4,1032.0,True,5.0,5,False,True,False,False,False,True,-33.817038,18.4846138,2017-12-27
1273643507478294944,Ward 115,ZA,entire_home,Entire home,2,4,3330.0,False,4.33,3,False,True,False,False,True,True,-33.91367644554789,18.414692652778623,2015-03-14
1273647039595518405,Ward 115,ZA,entire_home,Entire serviced apartment,1,2,961.0,True,4.17,18,True,True,False,False,False,True,-33.9257206,18.4165023,2021-01-07
1273741637095847586,Ward 4,ZA,entire_home,Entire guest suite,1,2,803.0,False,5.0,7,False,True,False,False,True,False,-33.853472674613556,18.491832299357288,2021-10-21
1273803995093651552,Ward 23,ZA,entire_home,Entire rental unit,2,4,2390.0,False,5.0,4,True,True,False,True,True,True,-33.79248,18.45922,2024-10-23
1273922586326348165,Ward 54,ZA,entire_home,Entire rental unit,1,2,1620.0,True,5.0,3,True,True,False,True,True,False,-33.9101285,18.3941886,2024-10-12
1273932157955921469,Ward 74,ZA,entire_home,Entire home,5,11,1502.0,False,4.0,1,False,True,True,True,True,True,-34.03687026826314,18.347310045593392,2024-10-23
1273934269412427711,Ward 54,ZA,entire_home,Entire serviced apartment,1,2,1373.0,True,5.0,1,True,True,True,True,True,True,-33.9101285,18.3941886,2024-10-12
1274038866220293502,Ward 59,ZA,entire_home,Entire rental unit,1,2,1102.0,True,5.0,13,False,True,False,False,True,True,-33.96023,18.46875,2015-05-17
1274177514834665286,Ward 115,ZA,entire_home,Entire rental unit,1,2,2215.0,False,4.91,22,False,True,True,False,False,True,-33.91666673996323,18.41805728836061,2015-03-12
1274588089119848271,Ward 77,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.89,0,False,True,False,False,True,True,-33.9334401,18.4073671,2024-10-24
1275138811130597469,Ward 64,ZA,entire_home,Entire rental unit,2,4,1810.0,True,5.0,4,False,True,False,False,True,True,-34.114819616855314,18.46271363890729,2017-02-11
1275187639059396120,Ward 115,ZA,entire_home,Entire rental unit,2,4,4698.0,True,4.5,4,False,True,True,True,True,True,-33.91842112784239,18.42083660859796,2024-08-26
1275202146735936891,Ward 74,ZA,entire_home,Entire rental unit,2,4,1710.0,False,5.0,4,False,True,False,False,False,False,-34.0411014190708,18.35822269320488,2024-10-25
1275334281721313859,Ward 23,ZA,entire_home,Entire home,4,9,6750.0,False,5.0,1,False,True,True,True,True,True,-33.80876983121571,18.476659266508012,2015-10-11
1275984333994489298,Ward 115,ZA,entire_home,Entire home,2,4,1515.0,True,4.91,22,False,True,True,False,True,True,-33.931825910705115,18.41718132755298,2024-10-26
1275984928659482790,Ward 59,ZA,entire_home,Entire home,4,7,6555.0,False,5.0,1,False,True,False,True,True,True,-33.98210317151555,18.45380368935283,2024-05-09
1276078607216681858,Ward 23,ZA,entire_home,Entire home,6,12,4662.0,True,5.0,8,False,True,False,True,True,True,-33.8041923,18.4688746,2017-05-08
1276584596147233231,Ward 23,ZA,entire_home,Entire rental unit,1,3,1400.0,True,5.0,5,False,True,False,False,True,True,-33.78567577429965,18.462076519056644,2012-08-29
1276633137304267159,Ward 115,ZA,entire_home,Entire rental unit,2,4,2653.0,True,4.92,12,True,True,True,False,True,True,-33.9151204,18.4172694,2015-04-02
1276650251252438859,Ward 23,ZA,entire_home,Entire rental unit,1,4,1352.0,False,4.25,4,True,True,False,False,True,True,-33.79243216412974,18.458156788360593,2015-03-15
1276665780003242985,Ward 59,ZA,entire_home,Entire home,3,6,8143.0,False,5.0,1,False,True,False,True,True,False,-33.9889731,18.459505,2024-07-01
1276731995058455268,Ward 69,ZA,entire_home,Other,1,2,727.0,True,5.0,17,False,False,False,False,True,False,-34.112562454101095,18.383023019049073,2015-06-02
1276732291325243198,Ward 64,ZA,entire_home,Entire home,3,6,3325.0,False,5.0,8,False,True,False,False,True,True,-34.12594387817119,18.450639486361705,2017-02-05
1276781509946211472,Ward 61,ZA,entire_home,Entire rental unit,1,2,934.0,True,4.95,57,False,True,False,False,True,True,-34.19494276883228,18.439131642086487,2016-01-22
1276856005432425561,Ward 115,ZA,entire_home,Entire rental unit,1,2,1100.0,True,5.0,15,False,True,True,True,True,True,-33.9182604,18.4179181,2019-04-03
1277193470327551227,Ward 115,ZA,entire_home,Entire home,3,6,3538.0,False,4.75,8,True,True,True,True,True,True,-33.929637831578106,18.42759668827057,2019-05-22
1277349457678965714,Ward 54,ZA,entire_home,Entire rental unit,1,2,1404.0,True,4.89,0,False,True,True,True,True,True,-33.91834295090073,18.387786580195236,2016-08-23
